timestamp,vehicleID,tripID,drive_day,lat,lon,speed_kmph,heading_deg,event,fuel_l_cumulative,ts_s
2025-08-16 08:28:00,WB4222,trip-0001,1,25.483707,85.099627,58.4,195.8,,1.483,1680
2025-08-16 08:29:00,WB4222,trip-0001,1,25.481732,85.09948,58.3,183.8,,1.532,1740
2025-08-16 08:30:00,WB4222,trip-0001,1,25.480834,85.099431,64.9,182.9,Overspeed,1.585,1800
2025-08-16 08:31:00,WB4222,trip-0001,1,25.479936,85.099381,61.5,182.9,Overspeed,1.636,1860
2025-08-16 08:32:00,WB4222,trip-0001,1,25.477567,85.099231,63.7,183.3,Overspeed,1.689,1920
2025-08-16 08:33:00,WB4222,trip-0001,1,25.47667,85.09917,58.8,183.5,HarshBraking,1.738,1980
2025-08-16 08:34:00,WB4222,trip-0001,1,25.475772,85.09911,59.5,183.5,,1.787,2040
2025-08-16 08:35:00,WB4222,trip-0001,1,25.47393,85.098994,58.7,183.3,,1.837,2100
2025-08-16 08:36:00,WB4222,trip-0001,1,25.473033,85.098934,64.0,183.5,Overspeed,1.889,2160
2025-08-16 08:37:00,WB4222,trip-0001,1,25.472135,85.098873,62.2,183.5,Overspeed,1.941,2220
2025-08-16 08:38:00,WB4222,trip-0001,1,25.470778,85.098788,64.3,183.3,Overspeed,1.994,2280
2025-08-16 08:39:00,WB4222,trip-0001,1,25.46988,85.098728,59.1,183.4,,2.043,2340
2025-08-16 08:40:00,WB4222,trip-0001,1,25.468982,85.098669,61.5,183.4,Overspeed,2.094,2400
2025-08-16 08:41:00,WB4222,trip-0001,1,25.463847,85.096883,61.7,197.4,Overspeed,2.145,2460
2025-08-16 08:42:00,WB4222,trip-0001,1,25.462472,85.095675,60.2,218.4,Overspeed,2.195,2520
2025-08-16 08:43:00,WB4222,trip-0001,1,25.461797,85.095018,65.0,221.3,Overspeed,2.249,2580
2025-08-16 08:44:00,WB4222,trip-0001,1,25.461121,85.09436,57.7,221.3,Overspeed,2.297,2640
2025-08-16 08:45:00,WB4222,trip-0001,1,25.460445,85.093703,57.9,221.3,,2.346,2700
2025-08-16 08:46:00,WB4222,trip-0001,1,25.45977,85.093046,63.3,221.3,Overspeed,2.398,2760
2025-08-16 08:47:00,WB4222,trip-0001,1,25.459094,85.092388,57.5,221.3,,2.446,2820
2025-08-16 08:48:00,WB4222,trip-0001,1,25.458419,85.091731,65.0,221.3,Overspeed,2.5,2880
2025-08-16 08:49:00,WB4222,trip-0001,1,25.457743,85.091073,64.8,221.3,Overspeed,2.553,2940
2025-08-16 08:50:00,WB4222,trip-0001,1,25.456784,85.09034,57.1,214.6,,2.601,3000
2025-08-16 08:51:00,WB4222,trip-0001,1,25.454112,85.088864,62.5,206.5,Overspeed,2.652,3060
2025-08-16 08:52:00,WB4222,trip-0001,1,25.453282,85.08848,59.1,202.7,,2.702,3120
2025-08-16 08:53:00,WB4222,trip-0001,1,25.451282,85.087716,57.9,199.0,,2.75,3180
2025-08-16 08:54:00,WB4222,trip-0001,1,25.4501,85.087334,60.6,196.3,Overspeed,2.801,3240
2025-08-16 08:55:00,WB4222,trip-0001,1,25.449226,85.0871,64.0,193.6,Overspeed,2.854,3300
2025-08-16 08:56:00,WB4222,trip-0001,1,25.448352,85.086865,61.0,193.6,Overspeed,2.904,3360
2025-08-16 08:57:00,WB4222,trip-0001,1,25.442989,85.086551,64.3,183.0,Overspeed,2.957,3420
2025-08-16 08:58:00,WB4222,trip-0001,1,25.435781,85.082838,59.4,205.0,,3.007,3480
2025-08-16 08:59:00,WB4222,trip-0001,1,25.432318,85.079863,61.9,217.8,Overspeed,3.058,3540
2025-08-16 09:00:00,WB4222,trip-0001,1,25.431186,85.079371,63.1,201.5,Overspeed,3.11,3600
2025-08-16 09:01:00,WB4222,trip-0001,1,25.427532,85.0779,63.2,200.0,Overspeed,3.162,3660
2025-08-16 09:02:00,WB4222,trip-0001,1,25.426517,85.077518,57.0,198.8,,3.21,3720
2025-08-16 09:03:00,WB4222,trip-0001,1,25.425666,85.077196,57.2,198.8,,3.258,3780
2025-08-16 09:04:00,WB4222,trip-0001,1,25.421219,85.075555,64.0,198.4,Overspeed,3.311,3840
2025-08-16 09:05:00,WB4222,trip-0001,1,25.419809,85.075187,59.5,193.3,Overspeed,3.361,3900
2025-08-16 09:06:00,WB4222,trip-0001,1,25.418928,85.074985,64.0,191.7,Overspeed,3.413,3960
2025-08-16 09:07:00,WB4222,trip-0001,1,25.418047,85.074784,57.7,191.7,,3.462,4020
2025-08-16 09:08:00,WB4222,trip-0001,1,25.41713,85.074583,57.6,191.2,,3.51,4080
2025-08-16 09:09:00,WB4222,trip-0001,1,25.416248,85.07439,63.1,191.2,Overspeed,3.562,4140
2025-08-16 09:10:00,WB4222,trip-0001,1,25.412092,85.074837,60.8,174.5,Overspeed,3.613,4200
2025-08-16 09:11:00,WB4222,trip-0001,1,25.411235,85.075138,59.1,162.4,,3.662,4260
2025-08-16 09:12:00,WB4222,trip-0001,1,25.410378,85.07544,60.4,162.4,Overspeed,3.712,4320
2025-08-16 09:13:00,WB4222,trip-0001,1,25.407435,85.075112,61.3,185.7,Overspeed,3.763,4380
2025-08-16 09:14:00,WB4222,trip-0001,1,25.40657,85.074842,58.6,195.8,,3.812,4440
2025-08-16 09:15:00,WB4222,trip-0001,1,25.405704,85.074571,65.0,195.8,Overspeed,3.866,4500
2025-08-16 09:16:00,WB4222,trip-0001,1,25.404839,85.074301,60.5,195.8,Overspeed,3.916,4560
2025-08-16 09:17:00,WB4222,trip-0001,1,25.403974,85.07403,58.0,195.8,,3.965,4620
2025-08-16 09:18:00,WB4222,trip-0001,1,25.403108,85.07376,59.7,195.8,,4.014,4680
2025-08-16 09:19:00,WB4222,trip-0001,1,25.402243,85.073489,58.8,195.8,,4.064,4740
2025-08-16 09:20:00,WB4222,trip-0001,1,25.401377,85.073218,57.6,195.8,,4.112,4800
2025-08-16 09:21:00,WB4222,trip-0001,1,25.400034,85.0728,58.8,195.7,,4.161,4860
2025-08-16 09:22:00,WB4222,trip-0001,1,25.399169,85.072527,63.9,195.9,Overspeed,4.214,4920
2025-08-16 09:23:00,WB4222,trip-0001,1,25.396862,85.071435,58.9,203.2,,4.263,4980
2025-08-16 09:24:00,WB4222,trip-0001,1,25.39477,85.068109,58.7,235.1,,4.312,5040
2025-08-16 09:25:00,WB4222,trip-0001,1,25.391766,85.063386,64.5,234.9,Overspeed,4.365,5100
2025-08-16 09:26:00,WB4222,trip-0001,1,25.391021,85.062828,60.8,214.1,Overspeed,4.416,5160
2025-08-16 09:27:00,WB4222,trip-0001,1,25.390181,85.062255,63.5,211.6,Overspeed,4.468,5220
2025-08-16 09:28:00,WB4222,trip-0001,1,25.389417,85.06173,57.8,211.8,,4.517,5280
2025-08-16 09:29:00,WB4222,trip-0001,1,25.387485,85.06034,60.4,213.0,Overspeed,4.567,5340
2025-08-16 09:30:00,WB4222,trip-0001,1,25.386735,85.05979,62.8,213.6,Overspeed,4.619,5400
2025-08-16 09:31:00,WB4222,trip-0001,1,25.385986,85.059239,64.9,213.6,Overspeed,4.672,5460
2025-08-16 09:32:00,WB4222,trip-0001,1,25.385237,85.058689,60.2,213.6,Overspeed,4.722,5520
2025-08-16 09:33:00,WB4222,trip-0001,1,25.383766,85.057581,63.9,214.3,Overspeed,4.775,5580
2025-08-16 09:34:00,WB4222,trip-0001,1,25.383025,85.057017,58.5,214.5,,4.824,5640
2025-08-16 09:35:00,WB4222,trip-0001,1,25.382284,85.056454,60.4,214.5,Overspeed,4.874,5700
2025-08-16 09:36:00,WB4222,trip-0001,1,25.380818,85.055483,59.0,210.9,,4.923,5760
2025-08-16 09:37:00,WB4222,trip-0001,1,25.380038,85.054989,60.5,209.8,Overspeed,4.974,5820
2025-08-16 09:38:00,WB4222,trip-0001,1,25.379126,85.054436,61.4,208.7,Overspeed,5.025,5880
2025-08-16 09:39:00,WB4222,trip-0001,1,25.378331,85.053971,65.0,207.8,Overspeed,5.078,5940
2025-08-16 09:40:00,WB4222,trip-0001,1,25.37607,85.052717,64.8,206.6,Overspeed,5.131,6000
2025-08-16 09:41:00,WB4222,trip-0001,1,25.375262,85.052279,63.8,206.1,Overspeed,5.184,6060
2025-08-16 09:42:00,WB4222,trip-0001,1,25.374454,85.051842,60.9,206.1,Overspeed,5.234,6120
2025-08-16 09:43:00,WB4222,trip-0001,1,25.373646,85.051405,60.2,206.1,Overspeed,5.284,6180
2025-08-16 09:44:00,WB4222,trip-0001,1,25.371217,85.05024,60.0,203.4,Overspeed,5.334,6240
2025-08-16 09:45:00,WB4222,trip-0001,1,25.370384,85.049865,59.1,202.1,,5.384,6300
2025-08-16 09:46:00,WB4222,trip-0001,1,25.369551,85.04949,60.6,202.1,Overspeed,5.434,6360
2025-08-16 09:47:00,WB4222,trip-0001,1,25.368718,85.049115,64.7,202.1,Overspeed,5.487,6420
2025-08-16 09:48:00,WB4222,trip-0001,1,25.366383,85.048084,61.4,201.7,Overspeed,5.538,6480
2025-08-16 09:49:00,WB4222,trip-0001,1,25.365547,85.047718,58.2,201.6,,5.587,6540
2025-08-16 09:50:00,WB4222,trip-0001,1,25.364711,85.047352,64.7,201.6,Overspeed,5.64,6600
2025-08-16 09:51:00,WB4222,trip-0001,1,25.363874,85.046987,61.3,201.6,Overspeed,5.691,6660
2025-08-16 09:52:00,WB4222,trip-0001,1,25.363038,85.046621,57.5,201.6,,5.739,6720
2025-08-16 09:53:00,WB4222,trip-0001,1,25.362201,85.046255,61.0,201.6,Overspeed,5.79,6780
2025-08-16 09:54:00,WB4222,trip-0001,1,25.360703,85.045597,58.3,201.6,,5.839,6840
2025-08-16 09:55:00,WB4222,trip-0001,1,25.358527,85.044759,57.6,199.2,,5.887,6900
2025-08-16 09:56:00,WB4222,trip-0001,1,25.352102,85.044965,61.8,178.3,Overspeed,5.939,6960
2025-08-16 09:57:00,WB4222,trip-0001,1,25.350979,85.045035,58.9,176.8,,5.988,7020
2025-08-16 09:58:00,WB4222,trip-0001,1,25.348797,85.044541,64.1,191.6,Overspeed,6.041,7080
2025-08-16 09:59:00,WB4222,trip-0001,1,25.347873,85.044066,61.8,204.9,Overspeed,6.092,7140
2025-08-16 10:00:00,WB4222,trip-0001,1,25.34706,85.043641,60.4,205.3,Overspeed,6.142,7200
2025-08-16 10:01:00,WB4222,trip-0001,1,25.344111,85.042781,61.2,194.8,Overspeed,6.193,7260
2025-08-16 10:02:00,WB4222,trip-0001,1,25.339062,85.044299,58.6,164.8,,6.242,7320
2025-08-16 10:03:00,WB4222,trip-0001,1,25.338295,85.044817,58.9,148.6,,6.291,7380
2025-08-16 10:04:00,WB4222,trip-0001,1,25.33635,85.045457,62.4,163.4,Overspeed,6.343,7440
2025-08-16 10:05:00,WB4222,trip-0001,1,25.330884,85.042036,59.5,209.5,,6.392,7500
2025-08-16 10:06:00,WB4222,trip-0001,1,25.328963,85.039541,57.6,229.6,,6.441,7560
2025-08-16 10:07:00,WB4222,trip-0001,1,25.327631,85.037386,65.0,235.6,Overspeed,6.494,7620
2025-08-16 10:08:00,WB4222,trip-0001,1,25.326461,85.035364,57.6,237.4,,6.543,7680
2025-08-16 10:09:00,WB4222,trip-0001,1,25.32525,85.033315,59.1,236.8,,6.592,7740
2025-08-16 10:10:00,WB4222,trip-0001,1,25.321143,85.030811,64.0,208.9,Overspeed,6.645,7800
2025-08-16 10:11:00,WB4222,trip-0001,1,25.320177,85.030586,60.0,191.8,,6.695,7860
2025-08-16 10:12:00,WB4222,trip-0001,1,25.318203,85.030128,63.7,191.9,Overspeed,6.747,7920
2025-08-16 10:13:00,WB4222,trip-0001,1,25.317323,85.029923,61.9,191.9,Overspeed,6.798,7980
2025-08-16 10:14:00,WB4222,trip-0001,1,25.316417,85.029708,62.2,192.1,HarshAcceleration,6.863,8040
2025-08-16 10:15:00,WB4222,trip-0001,1,25.315538,85.029499,63.5,192.1,Overspeed,6.915,8100
2025-08-16 10:16:00,WB4222,trip-0001,1,25.314585,85.029261,62.3,192.7,Overspeed,6.967,8160
2025-08-16 10:17:00,WB4222,trip-0001,1,25.313219,85.028915,58.1,192.9,,7.016,8220
2025-08-16 10:18:00,WB4222,trip-0001,1,25.304347,85.024336,57.9,205.0,,7.064,8280
2025-08-16 10:19:00,WB4222,trip-0001,1,25.299539,85.01967,59.2,221.3,,7.114,8340
2025-08-16 10:20:00,WB4222,trip-0001,1,25.29732,85.01853,62.7,204.9,Overspeed,7.166,8400
2025-08-16 10:21:00,WB4222,trip-0001,1,25.294683,85.017302,62.1,202.8,Overspeed,7.217,8460
2025-08-16 10:22:00,WB4222,trip-0001,1,25.293434,85.01661,60.9,206.6,Overspeed,7.268,8520
2025-08-16 10:23:00,WB4222,trip-0001,1,25.29263,85.016164,63.8,206.7,Overspeed,7.32,8580
2025-08-16 10:24:00,WB4222,trip-0001,1,25.290939,85.015256,60.4,205.9,Overspeed,7.37,8640
2025-08-16 10:25:00,WB4222,trip-0001,1,25.28395,85.013042,57.0,196.0,,7.418,8700
2025-08-16 10:26:00,WB4222,trip-0001,1,25.281055,85.012251,62.1,193.9,Overspeed,7.47,8760
2025-08-16 10:27:00,WB4222,trip-0001,1,25.280182,85.012009,62.9,194.1,Overspeed,7.522,8820
2025-08-16 10:28:00,WB4222,trip-0001,1,25.278472,85.011561,60.4,193.3,HarshAcceleration,7.585,8880
2025-08-16 10:29:00,WB4222,trip-0001,1,25.277595,85.011337,57.6,193.0,,7.634,8940
2025-08-16 10:30:00,WB4222,trip-0001,1,25.275725,85.010824,64.2,193.9,Overspeed,7.687,9000
2025-08-16 10:31:00,WB4222,trip-0001,1,25.274854,85.010578,63.7,194.4,Overspeed,7.739,9060
2025-08-16 10:32:00,WB4222,trip-0001,1,25.273287,85.010172,58.2,193.2,,7.788,9120
2025-08-16 10:33:00,WB4222,trip-0001,1,25.27241,85.009951,59.5,192.8,,7.837,9180
2025-08-16 10:34:00,WB4222,trip-0001,1,25.269614,85.009225,63.4,193.2,Overspeed,7.89,9240
2025-08-16 10:35:00,WB4222,trip-0001,1,25.268739,85.008992,64.2,193.6,Overspeed,7.942,9300
2025-08-16 10:36:00,WB4222,trip-0001,1,25.267865,85.008759,59.0,193.6,,7.992,9360
2025-08-16 10:37:00,WB4222,trip-0001,1,25.266991,85.008526,63.2,193.6,Overspeed,8.044,9420
2025-08-16 10:38:00,WB4222,trip-0001,1,25.266117,85.008293,60.3,193.6,Overspeed,8.094,9480
2025-08-16 10:39:00,WB4222,trip-0001,1,25.265242,85.00806,58.2,193.6,,8.143,9540
2025-08-16 10:40:00,WB4222,trip-0001,1,25.263843,85.007691,63.9,193.4,Overspeed,8.196,9600
2025-08-16 10:41:00,WB4222,trip-0001,1,25.262968,85.007461,63.5,193.4,Overspeed,8.248,9660
2025-08-16 10:42:00,WB4222,trip-0001,1,25.261772,85.007174,57.2,192.3,,8.296,9720
2025-08-16 10:43:00,WB4222,trip-0001,1,25.259437,85.006555,59.7,193.5,,8.346,9780
2025-08-16 10:44:00,WB4222,trip-0001,1,25.258565,85.006314,63.4,194.0,Overspeed,8.398,9840
2025-08-16 10:45:00,WB4222,trip-0001,1,25.257692,85.006073,63.5,194.0,Overspeed,8.45,9900
2025-08-16 10:46:00,WB4222,trip-0001,1,25.255138,85.005398,63.3,193.4,Overspeed,8.503,9960
2025-08-16 10:47:00,WB4222,trip-0001,1,25.254264,85.005168,64.0,193.4,Overspeed,8.555,10020
2025-08-16 10:48:00,WB4222,trip-0001,1,25.253389,85.004938,58.8,193.4,,8.604,10080
2025-08-16 10:49:00,WB4222,trip-0001,1,25.252514,85.004707,60.7,193.4,Overspeed,8.655,10140
2025-08-16 10:50:00,WB4222,trip-0001,1,25.251431,85.004423,63.4,193.4,Overspeed,8.707,10200
2025-08-16 10:51:00,WB4222,trip-0001,1,25.250556,85.004194,57.2,193.4,,8.755,10260
2025-08-16 10:52:00,WB4222,trip-0001,1,25.249681,85.003964,59.6,193.4,,8.805,10320
2025-08-16 10:53:00,WB4222,trip-0001,1,25.24691,85.002915,64.7,198.9,Overspeed,8.858,10380
2025-08-16 10:54:00,WB4222,trip-0001,1,25.24588,85.002443,62.1,202.5,Overspeed,8.91,10440
2025-08-16 10:55:00,WB4222,trip-0001,1,25.237032,84.997416,64.8,207.2,Overspeed,8.963,10500
2025-08-16 10:56:00,WB4222,trip-0001,1,25.23604,84.992731,64.5,256.8,Overspeed,9.016,10560
2025-08-16 10:57:00,WB4222,trip-0001,1,25.235617,84.991251,64.8,252.5,Overspeed,9.069,10620
2025-08-16 10:58:00,WB4222,trip-0001,1,25.235334,84.990308,64.7,251.6,Overspeed,9.122,10680
2025-08-16 10:59:00,WB4222,trip-0001,1,25.235051,84.989364,57.9,251.6,,9.171,10740
2025-08-16 11:00:00,WB4222,trip-0001,1,25.234768,84.988421,62.8,251.6,Overspeed,9.223,10800
2025-08-16 11:01:00,WB4222,trip-0001,1,25.234484,84.987477,61.8,251.6,Overspeed,9.274,10860
2025-08-16 11:02:00,WB4222,trip-0001,1,25.234201,84.986533,60.1,251.6,Overspeed,9.324,10920
2025-08-16 11:03:00,WB4222,trip-0001,1,25.233918,84.98559,59.0,251.6,,9.373,10980
2025-08-16 11:04:00,WB4222,trip-0001,1,25.232501,84.983271,57.0,236.0,,9.421,11040
2025-08-16 11:05:00,WB4222,trip-0001,1,25.231431,84.982717,61.3,205.1,Overspeed,9.472,11100
2025-08-16 11:06:00,WB4222,trip-0001,1,25.230604,84.982327,62.9,203.1,Overspeed,9.524,11160
2025-08-16 11:07:00,WB4222,trip-0001,1,25.229777,84.981936,59.9,203.1,Overspeed,9.574,11220
2025-08-16 11:08:00,WB4222,trip-0001,1,25.226903,84.980536,62.3,203.8,Overspeed,9.626,11280
2025-08-16 11:09:00,WB4222,trip-0001,1,25.224678,84.979414,59.5,204.5,,9.675,11340
2025-08-16 11:10:00,WB4222,trip-0001,1,25.223859,84.979003,62.8,204.5,Overspeed,9.727,11400
2025-08-16 11:11:00,WB4222,trip-0001,1,25.22304,84.978591,59.5,204.5,,9.777,11460
2025-08-16 11:12:00,WB4222,trip-0001,1,25.222222,84.978179,60.2,204.5,Overspeed,9.827,11520
2025-08-16 11:13:00,WB4222,trip-0001,1,25.221403,84.977768,58.0,204.5,,9.876,11580
2025-08-16 11:14:00,WB4222,trip-0001,1,25.220585,84.977356,64.5,204.5,Overspeed,9.929,11640
2025-08-16 11:15:00,WB4222,trip-0001,1,25.219766,84.976945,64.2,204.5,Overspeed,9.981,11700
2025-08-16 11:16:00,WB4222,trip-0001,1,25.217812,84.975902,59.4,205.8,,10.031,11760
2025-08-16 11:17:00,WB4222,trip-0001,1,25.217007,84.97546,57.0,206.4,,10.079,11820
2025-08-16 11:18:00,WB4222,trip-0001,1,25.216201,84.975018,60.4,206.4,Overspeed,10.129,11880
2025-08-16 11:19:00,WB4222,trip-0001,1,25.215295,84.974537,62.2,205.6,Overspeed,10.181,11940
2025-08-16 11:20:00,WB4222,trip-0001,1,25.20966,84.974308,60.5,182.1,Overspeed,10.231,12000
2025-08-16 11:21:00,WB4222,trip-0001,1,25.206424,84.976167,60.8,152.5,Overspeed,10.282,12060
2025-08-16 11:22:00,WB4222,trip-0001,1,25.205686,84.976733,63.4,145.2,Overspeed,10.334,12120
2025-08-16 11:23:00,WB4222,trip-0001,1,25.204355,84.977752,57.7,145.3,,10.382,12180
2025-08-16 11:24:00,WB4222,trip-0001,1,25.200295,84.979113,62.1,163.1,Overspeed,10.434,12240
2025-08-16 11:25:00,WB4222,trip-0001,1,25.197446,84.979049,63.5,181.2,Overspeed,10.486,12300
2025-08-16 11:26:00,WB4222,trip-0001,1,25.196191,84.978828,62.4,189.1,Overspeed,10.538,12360
2025-08-16 11:27:00,WB4222,trip-0001,1,25.194434,84.978417,58.6,191.9,HarshBraking,10.587,12420
2025-08-16 11:28:00,WB4222,trip-0001,1,25.193557,84.978201,59.0,192.5,,10.636,12480
2025-08-16 11:29:00,WB4222,trip-0001,1,25.189491,84.977793,63.8,185.2,Overspeed,10.689,12540
2025-08-16 11:30:00,WB4222,trip-0001,1,25.187419,84.977855,60.3,178.5,Overspeed,10.739,12600
2025-08-16 11:31:00,WB4222,trip-0001,1,25.185505,84.979013,58.6,151.3,,10.788,12660
2025-08-16 11:32:00,WB4222,trip-0001,1,25.184197,84.980614,61.0,132.1,Overspeed,10.838,12720
2025-08-16 11:33:00,WB4222,trip-0001,1,25.183635,84.981391,62.2,128.6,HarshAcceleration,10.903,12780
2025-08-16 11:34:00,WB4222,trip-0001,1,25.183074,84.982167,63.0,128.6,Overspeed,10.955,12840
2025-08-16 11:35:00,WB4222,trip-0001,1,25.182512,84.982943,57.9,128.6,,11.004,12900
2025-08-16 11:36:00,WB4222,trip-0001,1,25.181912,84.98374,58.4,129.8,,11.053,12960
2025-08-16 11:37:00,WB4222,trip-0001,1,25.178559,84.985889,61.1,149.9,Overspeed,11.104,13020
2025-08-16 11:38:00,WB4222,trip-0001,1,25.176083,84.986091,59.0,175.8,,11.153,13080
2025-08-16 11:39:00,WB4222,trip-0001,1,25.175186,84.986167,60.7,175.6,Overspeed,11.203,13140
2025-08-16 11:40:00,WB4222,trip-0001,1,25.173549,84.986303,62.3,175.7,Overspeed,11.255,13200
2025-08-16 11:41:00,WB4222,trip-0001,1,25.172652,84.986378,61.8,175.7,Overspeed,11.306,13260
2025-08-16 11:42:00,WB4222,trip-0001,1,25.170992,84.986536,64.1,175.1,Overspeed,11.359,13320
2025-08-16 11:43:00,WB4222,trip-0001,1,25.170097,84.986624,62.8,174.9,Overspeed,11.411,13380
2025-08-16 11:44:00,WB4222,trip-0001,1,25.168405,84.986746,63.6,176.3,Overspeed,11.463,13440
2025-08-16 11:45:00,WB4222,trip-0001,1,25.166319,84.986658,64.2,182.2,Overspeed,11.516,13500
2025-08-16 11:46:00,WB4222,trip-0001,1,25.164272,84.986406,60.8,186.4,Overspeed,11.566,13560
2025-08-16 11:47:00,WB4222,trip-0001,1,25.16338,84.986281,59.0,187.2,,11.616,13620
2025-08-16 11:48:00,WB4222,trip-0001,1,25.160495,84.98562,63.1,191.7,Overspeed,11.668,13680
2025-08-16 11:49:00,WB4222,trip-0001,1,25.159631,84.985348,62.0,195.9,Overspeed,11.719,13740
2025-08-16 11:50:00,WB4222,trip-0001,1,25.158524,84.985001,57.6,195.9,,11.768,13800
2025-08-16 11:51:00,WB4222,trip-0001,1,25.157659,84.98473,59.2,195.8,,11.817,13860
2025-08-16 11:52:00,WB4222,trip-0001,1,25.153713,84.984608,61.3,181.6,Overspeed,11.868,13920
2025-08-16 11:53:00,WB4222,trip-0001,1,25.152817,84.984691,58.9,175.2,,11.917,13980
2025-08-16 11:54:00,WB4222,trip-0001,1,25.151086,84.984839,62.7,175.6,Overspeed,11.969,14040
2025-08-16 11:55:00,WB4222,trip-0001,1,25.150189,84.984913,60.3,175.7,Overspeed,12.019,14100
2025-08-16 11:56:00,WB4222,trip-0001,1,25.148885,84.985095,60.3,172.8,Overspeed,12.069,14160
2025-08-16 11:57:00,WB4222,trip-0001,1,25.14799,84.985187,60.4,174.7,Overspeed,12.12,14220
2025-08-16 11:58:00,WB4222,trip-0001,1,25.147094,84.985279,61.7,174.7,Overspeed,12.171,14280
2025-08-16 11:59:00,WB4222,trip-0001,1,25.146199,84.985372,63.9,174.7,Overspeed,12.223,14340
2025-08-16 12:00:00,WB4222,trip-0001,1,25.145303,84.985464,60.0,174.7,HarshAcceleration,12.287,14400
2025-08-16 12:01:00,WB4222,trip-0001,1,25.144408,84.985556,59.8,174.7,,12.336,14460
2025-08-16 12:02:00,WB4222,trip-0001,1,25.143134,84.985666,63.8,175.5,Overspeed,12.389,14520
2025-08-16 12:03:00,WB4222,trip-0001,1,25.141225,84.9858,60.4,176.4,Overspeed,12.439,14580
2025-08-16 12:04:00,WB4222,trip-0001,1,25.139519,84.985922,61.4,176.3,Overspeed,12.49,14640
2025-08-16 12:05:00,WB4222,trip-0001,1,25.138622,84.985993,58.8,175.9,,12.539,14700
2025-08-16 12:06:00,WB4222,trip-0001,1,25.137282,84.986109,60.5,175.5,HarshBraking,12.59,14760
2025-08-16 12:07:00,WB4222,trip-0001,1,25.136373,84.986285,59.7,170.1,,12.639,14820
2025-08-16 12:08:00,WB4222,trip-0001,1,25.135487,84.986457,60.2,170.0,Overspeed,12.69,14880
2025-08-16 12:09:00,WB4222,trip-0001,1,25.13457,84.986652,60.7,169.1,Overspeed,12.74,14940
2025-08-16 12:10:00,WB4222,trip-0001,1,25.133687,84.98684,62.0,169.1,HarshBraking,12.791,15000
