timestamp,vehicleID,tripID,drive_day,lat,lon,speed_kmph,heading_deg,event,fuel_l_cumulative,ts_s
2025-09-16 11:15:00,WB4222,trip-0002,1,22.901471,88.200084,64.2,347.6,Overspeed,9.981,11700
2025-09-16 11:16:00,WB4222,trip-0002,1,22.902349,88.199875,59.4,347.6,,10.031,11760
2025-09-16 11:17:00,WB4222,trip-0002,1,22.904527,88.199345,57.0,347.4,,10.079,11820
2025-09-16 11:18:00,WB4222,trip-0002,1,22.905404,88.199129,60.4,347.2,Overspeed,10.129,11880
2025-09-16 11:19:00,WB4222,trip-0002,1,22.907335,88.198666,62.2,347.5,Overspeed,10.181,11940
2025-09-16 11:20:00,WB4222,trip-0002,1,22.9091,88.198231,60.5,347.2,Overspeed,10.231,12000
2025-09-16 11:21:00,WB4222,trip-0002,1,22.909977,88.198013,60.8,347.1,Overspeed,10.282,12060
2025-09-16 11:22:00,WB4222,trip-0002,1,22.910881,88.197795,63.4,347.5,Overspeed,10.334,12120
2025-09-16 11:23:00,WB4222,trip-0002,1,22.914825,88.196938,57.7,348.7,,10.382,12180
2025-09-16 11:24:00,WB4222,trip-0002,1,22.915709,88.196757,62.1,349.3,Overspeed,10.434,12240
2025-09-16 11:25:00,WB4222,trip-0002,1,22.917432,88.196389,63.5,348.9,Overspeed,10.486,12300
2025-09-16 11:26:00,WB4222,trip-0002,1,22.918313,88.196197,62.4,348.7,Overspeed,10.538,12360
2025-09-16 11:27:00,WB4222,trip-0002,1,22.919195,88.196005,58.6,348.7,HarshBraking,10.587,12420
2025-09-16 11:28:00,WB4222,trip-0002,1,22.920077,88.195813,59.0,348.7,,10.636,12480
2025-09-16 11:29:00,WB4222,trip-0002,1,22.922646,88.195261,63.8,348.8,Overspeed,10.689,12540
2025-09-16 11:30:00,WB4222,trip-0002,1,22.924167,88.194925,60.3,348.5,Overspeed,10.739,12600
2025-09-16 11:31:00,WB4222,trip-0002,1,22.925096,88.194727,58.6,348.9,,10.788,12660
2025-09-16 11:32:00,WB4222,trip-0002,1,22.931269,88.191451,61.0,334.0,Overspeed,10.838,12720
2025-09-16 11:33:00,WB4222,trip-0002,1,22.932364,88.190602,62.2,324.4,HarshAcceleration,10.903,12780
2025-09-16 11:34:00,WB4222,trip-0002,1,22.934727,88.188789,63.0,324.8,Overspeed,10.955,12840
2025-09-16 11:35:00,WB4222,trip-0002,1,22.935457,88.188219,57.9,324.3,,11.004,12900
2025-09-16 11:36:00,WB4222,trip-0002,1,22.937157,88.186893,58.4,324.3,,11.053,12960
2025-09-16 11:37:00,WB4222,trip-0002,1,22.938002,88.186251,61.1,325.1,Overspeed,11.104,13020
2025-09-16 11:38:00,WB4222,trip-0002,1,22.93874,88.185693,59.0,325.1,,11.153,13080
2025-09-16 11:39:00,WB4222,trip-0002,1,22.940653,88.184211,60.7,324.5,Overspeed,11.203,13140
2025-09-16 11:40:00,WB4222,trip-0002,1,22.951007,88.17676,62.3,326.5,Overspeed,11.255,13200
2025-09-16 11:41:00,WB4222,trip-0002,1,22.952384,88.17574,61.8,325.7,Overspeed,11.306,13260
2025-09-16 11:42:00,WB4222,trip-0002,1,22.953126,88.175188,64.1,325.6,Overspeed,11.359,13320
2025-09-16 11:43:00,WB4222,trip-0002,1,22.953868,88.174637,62.8,325.6,Overspeed,11.411,13380
2025-09-16 11:44:00,WB4222,trip-0002,1,22.9558,88.17318,63.6,325.2,Overspeed,11.463,13440
2025-09-16 11:45:00,WB4222,trip-0002,1,22.956542,88.172629,64.2,325.6,Overspeed,11.516,13500
2025-09-16 11:46:00,WB4222,trip-0002,1,22.957285,88.172077,60.8,325.6,Overspeed,11.566,13560
2025-09-16 11:47:00,WB4222,trip-0002,1,22.958027,88.171526,59.0,325.6,,11.616,13620
2025-09-16 11:48:00,WB4222,trip-0002,1,22.95906,88.17077,63.1,326.0,Overspeed,11.668,13680
2025-09-16 11:49:00,WB4222,trip-0002,1,22.959806,88.170225,62.0,326.1,Overspeed,11.719,13740
2025-09-16 11:50:00,WB4222,trip-0002,1,22.961798,88.168766,57.6,326.0,,11.768,13800
2025-09-16 11:51:00,WB4222,trip-0002,1,22.962543,88.168219,59.2,325.9,,11.817,13860
2025-09-16 11:52:00,WB4222,trip-0002,1,22.964703,88.166636,61.3,326.0,Overspeed,11.868,13920
2025-09-16 11:53:00,WB4222,trip-0002,1,22.965683,88.16592,58.9,326.1,,11.917,13980
2025-09-16 11:54:00,WB4222,trip-0002,1,22.967225,88.164798,62.7,326.2,Overspeed,11.969,14040
2025-09-16 11:55:00,WB4222,trip-0002,1,22.967972,88.164255,60.3,326.2,Overspeed,12.019,14100
2025-09-16 11:56:00,WB4222,trip-0002,1,22.96872,88.163712,60.3,326.2,Overspeed,12.069,14160
2025-09-16 11:57:00,WB4222,trip-0002,1,22.969467,88.163169,60.4,326.2,Overspeed,12.12,14220
2025-09-16 11:58:00,WB4222,trip-0002,1,22.970215,88.162626,61.7,326.2,Overspeed,12.171,14280
2025-09-16 11:59:00,WB4222,trip-0002,1,22.970962,88.162083,63.9,326.2,Overspeed,12.223,14340
2025-09-16 12:00:00,WB4222,trip-0002,1,22.972185,88.161194,60.0,326.2,HarshAcceleration,12.287,14400
2025-09-16 12:01:00,WB4222,trip-0002,1,22.972932,88.16065,59.8,326.2,,12.336,14460
2025-09-16 12:02:00,WB4222,trip-0002,1,22.973818,88.160004,63.8,326.1,Overspeed,12.389,14520
2025-09-16 12:03:00,WB4222,trip-0002,1,22.975852,88.158516,60.4,326.0,Overspeed,12.439,14580
2025-09-16 12:04:00,WB4222,trip-0002,1,22.977052,88.157635,61.4,325.9,Overspeed,12.49,14640
2025-09-16 12:05:00,WB4222,trip-0002,1,22.977797,88.157087,58.8,325.9,,12.539,14700
2025-09-16 12:06:00,WB4222,trip-0002,1,22.979204,88.156043,60.5,325.7,HarshBraking,12.59,14760
2025-09-16 12:07:00,WB4222,trip-0002,1,22.979948,88.155494,59.7,325.8,,12.639,14820
2025-09-16 12:08:00,WB4222,trip-0002,1,22.980692,88.154945,60.2,325.8,Overspeed,12.69,14880
2025-09-16 12:09:00,WB4222,trip-0002,1,22.981436,88.154397,60.7,325.8,Overspeed,12.74,14940
2025-09-16 12:10:00,WB4222,trip-0002,1,22.98218,88.153848,62.0,325.8,HarshBraking,12.791,15000
